"year","time","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","all"
2004,35,8.315,7.933,15.18,16.862,17.794,21.663,21.739,22.302,23.975,24.95,18.837
2004,36,6.584,6.284,14.024,15.974,16.371,21.096,21.005,21.659,23.286,24.786,17.927
2005,1,5.501,5.301,12.737,14.378,14.983,20.197,20.209,20.785,22.815,24.22,16.961
2005,2,5.094,4.341,12.18,13.634,13.751,19.589,19.457,20.141,22.193,23.939,16.299
2005,3,5.229,4.244,11.909,12.727,12.989,19.091,18.817,19.971,21.649,23.968,15.974
2005,4,4.171,4.193,10.909,12.18,11.823,18.939,18.391,19.474,21.217,24.208,15.523
2005,5,3.81,3.424,10.348,11.398,11.625,18.784,18.165,19.114,21.375,24.334,15.264
2005,6,3.34,3.149,9.262,11.242,11.07,18.743,18.053,18.581,21.071,24.166,14.906
2005,7,3.749,3.518,9.727,11.791,11.22,18.597,18.132,18.78,20.645,23.813,15.006
2005,8,3.836,3.476,9.661,11.773,11.443,18.441,18.064,18.852,20.696,24.139,15.057
2005,9,3.721,3.532,9.642,11.897,11.822,18.41,18.087,19.259,20.642,24.302,15.155
2005,10,4.378,3.717,10.154,12.755,12.771,18.889,18.784,20.131,20.943,24.77,15.714
2005,11,5.426,4.459,11.028,13.443,13.918,19.742,19.056,21.292,21.556,25.53,16.449
2005,12,6.051,4.552,11.778,13.659,14.74,19.833,18.991,22.342,22.136,26.456,16.963
2005,13,7.098,4.951,12.779,14.437,16.056,20.938,19.736,23.516,23.162,27.127,17.882
2005,14,7.849,5.627,13.666,15.404,16.561,21.507,20.011,23.478,23.295,27.736,18.383
2005,15,9.681,7.638,15.288,17.265,18.653,22.381,21.022,24.008,23.531,28.238,19.566
2005,16,11.857,9.405,17.216,18.304,20.296,22.791,21.652,24.849,24.006,27.861,20.529
2005,17,14.368,11.555,19.089,19.088,22.183,23.362,22.388,25.836,24.701,28.232,21.704
2005,18,16.667,13.356,21.071,20.344,23.499,24.422,23.621,26.428,26.697,28.472,23.027
2005,19,17.357,13.417,21.876,20.799,24.353,25.388,24.611,27.453,27.706,28.942,23.779
2005,20,18.769,15.043,23.088,21.895,25.912,26.76,26.3,28.236,28.448,29.061,24.899
2005,21,20.162,15.957,24.51,22.704,27.315,27.402,26.486,28.6,28.43,28.741,25.505
2005,22,22.728,18.262,26.094,24.904,27.386,28.224,27.673,28.357,28.66,28.623,26.444
2005,23,23.628,19.919,26.859,25.874,27.868,28.749,28.346,28.256,29.079,28.709,27.031
2005,24,21.804,19.548,25.568,25.257,26.498,28.142,28.399,28.274,28.711,28.973,26.49
2005,25,21.337,19.7,24.552,25.099,26.055,27.654,28.443,27.478,27.874,28.417,26.024
2005,26,20.265,18.191,23.302,24.511,25.74,27.527,28.295,27.676,28.515,28.659,25.722
2005,27,19.085,17.147,22.256,23.344,25.043,26.694,27.337,27.641,28.081,28.643,25.029
2005,28,18.57,16.555,21.799,22.143,24.315,26.436,26.856,27.523,28.17,28.309,24.589
2005,29,17.421,16.096,21.167,21.662,23.221,25.971,26.648,26.647,27.616,28.008,23.983
2005,30,15.304,15.217,19.788,21.301,21.992,25.215,25.879,25.551,26.692,27.457,23.012
2005,31,13.546,13.889,18.513,20.488,21.143,24.577,24.841,24.937,25.988,27.284,22.142
2005,32,11.428,12.288,17.107,19.33,20.159,23.776,23.993,24.234,25.397,27.098,21.173
2005,33,9.508,10.959,15.847,18.345,18.597,22.718,23.08,23.12,24.262,26.126,19.975
2005,34,7.806,9.281,14.618,16.74,16.902,21.572,21.961,22.442,23.599,25.532,18.813
2005,35,5.915,7.78,12.587,15.306,14.821,19.911,20.7,21.24,22.123,24.723,17.316
2005,36,4.839,6.052,11.321,14.127,13.784,19.279,19.665,20.725,21.301,24.249,16.373
2006,1,4.428,4.563,10.475,13.099,12.585,19.106,18.809,19.939,20.7,24.069,15.628
2006,2,3.864,4.062,10.087,12.371,12.353,19.025,18.44,19.796,20.55,24.412,15.411
2006,3,3.617,3.725,9.711,11.712,12.062,18.508,18.047,19.78,20.263,24.452,15.19
2006,4,3.018,3.074,8.915,11.253,11.646,18.41,17.979,19.393,20.049,24.119,14.809
2006,5,2.71,2.884,8.717,11.467,11.624,18.402,17.871,19.325,20.158,24.186,14.79
2006,6,2.814,3.036,8.759,11.781,11.486,18.489,18.034,19.434,20.516,24.459,14.925
2006,7,2.733,3.238,8.622,12.293,11.395,18.652,18.221,19.631,20.469,24.361,14.981
2006,8,2.854,3,8.746,12.781,11.275,18.637,18.376,19.351,20.248,24.327,14.942
2006,9,3.162,3.125,9.011,12.155,12.237,18.948,18.104,20.274,20.502,24.736,15.214
2006,10,3.29,2.909,9.056,11.916,12.576,19.222,17.892,20.781,20.742,25.046,15.332
2006,11,3.856,3.375,9.913,13.061,13.421,19.719,18.632,21.585,21.516,25.419,16.008
2006,12,4.216,3.749,10.116,13.336,14.048,19.533,18.832,21.744,21.811,25.903,16.284
2006,13,5.613,4.387,11.591,14.056,15.092,19.925,18.973,23.107,22.678,26.765,17.159
2006,14,7.617,5.521,13.583,15.39,16.941,21.218,20.089,24.182,24.535,27.513,18.573
2006,15,9.39,6.906,14.893,16.174,17.599,22.126,20.629,23.981,24.966,27.889,19.296
2006,16,11.513,8.132,16.713,16.907,18.985,22.899,21.241,24.275,25.036,28.022,20.125
2006,17,13.119,9.683,17.964,18.365,20.558,23.716,22.42,25.515,25.969,28.454,21.299
2006,18,14.498,11.342,19.129,20.207,22.591,25.253,24.246,27.41,28.154,29.402,22.965
2006,19,16.871,13.346,19.847,20.72,24.001,26.229,25.204,28.291,28.631,29.522,23.936
2006,20,18.751,15.091,21.011,21.884,24.771,27.37,26.049,27.857,29.11,28.317,24.581
2006,21,20.157,16.077,22.715,22.676,26.087,28.077,27.207,28.465,29.525,28.698,25.487
2006,22,22.274,17.524,26.033,23.519,28.031,28.438,27.876,28.923,29.177,29.203,26.512
2006,23,23.932,19.262,27.12,24.683,28.535,28.232,27.931,29.099,28.625,29.328,26.996
2006,24,23.59,20.243,26.218,25.328,28.366,28.545,27.897,29.366,29.011,29.679,27.161
2006,25,22.612,19.73,25.179,24.518,27.557,28.387,27.591,29.446,29.198,29.681,26.775
2006,26,20.934,19.163,23.209,24.43,25.389,27.869,27.609,27.82,29.223,28.708,25.86
2006,27,18.622,17.123,21.689,23.569,24.402,26.583,26.95,27.058,28.484,28.502,24.811
2006,28,18.135,15.906,21.182,22.343,24.035,25.868,26.393,26.65,27.673,28.249,24.172
2006,29,16.534,14.113,20.502,21.321,23.733,25.087,25.249,26.39,26.691,27.841,23.316
2006,30,14.677,12.661,19.698,21.113,23.047,24.806,24.745,25.967,26.422,27.66,22.71
2006,31,13.877,12.292,18.95,19.943,21.945,24.302,24.157,25.237,26.008,27.299,22.039
2006,32,11.655,11.562,17.205,19.359,20.626,23.481,23.579,24.537,25.201,27.064,21.123
2006,33,10.299,10.677,16.35,18.595,19.363,22.718,22.845,24.196,24.773,27.022,20.421
2006,34,8.605,8.988,15.125,17.701,18.045,22.406,22.303,23.101,24.162,26.179,19.438
2006,35,7.168,7.459,13.994,16.456,16.514,21.881,21.756,22.247,23.698,25.583,18.494
2006,36,6.265,6.97,13.139,16.491,15.552,21.288,21.353,21.203,22.812,24.96,17.818
2007,1,5.606,6.108,12.206,15.46,14.812,20.332,20.517,20.596,21.99,24.75,17.068
2007,2,5.442,5.634,12.194,14.963,14.069,19.974,20.091,20.229,21.636,24.9,16.766
2007,3,4.58,4.953,11.421,14.54,13.442,19.838,19.742,19.845,21.414,24.661,16.367
2007,4,4.124,4.382,11.063,14.174,13.769,19.563,19.474,19.746,21.023,24.248,16.096
2007,5,3.846,3.679,10.532,13.14,13.059,19.44,18.764,19.801,21.034,24.66,15.784
2007,6,4.054,3.62,10.661,12.745,13.394,19.418,18.261,19.876,21.058,24.621,15.734
2007,7,3.696,3.451,10.475,13.379,13.417,19.327,18.69,19.961,20.861,24.339,15.719
2007,8,3.276,4.156,9.53,13.125,13.066,18.702,18.383,19.85,20.493,24.42,15.456
2007,9,4.138,3.726,10.379,13.057,13.872,19.093,18.38,20.376,20.81,24.838,15.817
2007,10,4.932,4.111,10.908,13.288,13.994,19.434,18.67,20.22,21.097,24.74,16.054
2007,11,5.557,4.582,11.247,14.47,14.289,19.676,18.892,20.614,21.078,25.192,16.418
2007,12,6.503,5.105,12.394,14.932,15.411,20.117,19.291,21.435,21.664,25.94,17.122
2007,13,7.513,6.045,13.614,15.849,16.422,20.775,20.104,22.597,22.311,26.502,17.997
2007,14,8.254,6.4,13.753,16.269,17.187,20.931,20.667,23.021,22.896,26.593,18.423
2007,15,9.172,7.426,15.346,17.009,18.959,21.895,21.15,24.428,23.761,27.634,19.496
2007,16,11.579,10.483,17.158,18.493,20.554,22.29,21.497,25.053,24.111,28.291,20.661
2007,17,14.267,12.394,19.109,19.45,21.422,23.208,22.029,25.84,25.145,28.724,21.781
2007,18,16.272,13.472,21.035,20.602,22.985,24.761,23.395,27.464,26.606,29.303,23.183
2007,19,16.757,13.47,21.43,20.86,24.101,25.695,24.353,28.395,27.787,30.066,23.925
2007,20,16.874,13.747,21.433,20.806,24.912,25.491,24.402,28.199,27.699,29.443,23.916
2007,21,18.91,15.356,23.183,22.362,27.212,27.133,26.043,29.638,28.726,30.407,25.478
2007,22,20.342,18.07,24.271,24.293,27.701,27.561,27.714,29.535,28.057,30.153,26.249
2007,23,22.255,19.333,26.42,25.808,27.698,28.695,28.642,28.441,28.705,28.801,26.832
2007,24,22.514,19.8,26.561,25.591,28.46,28.66,28.356,28.697,29.3,28.998,27.048
2007,25,21.666,19.722,25.261,25.945,27.165,28.021,27.936,28.773,29.079,29.369,26.687
2007,26,20.919,19.348,24.88,25.403,26.16,27.438,27.498,27.843,28.44,28.915,26.072
2007,27,19.996,18.196,24.362,24.646,25.933,27.579,27.547,27.675,28.444,28.503,25.716
2007,28,18.662,17.061,23.481,23.065,25.319,27.167,26.833,27.388,28.344,28.182,25.026
2007,29,16.527,14.665,21.611,21.363,23.579,26.31,25.937,26.304,28.067,27.787,23.78
2007,30,14.127,13.375,19.828,20.401,22.186,25.4,25.409,25.31,27.053,27.311,22.668
2007,31,12.584,12.812,18.844,19.864,20.754,24.506,25.008,24.554,26.52,26.935,21.899
2007,32,10.863,11.286,17.572,18.866,19.544,23.553,24.063,23.877,25.679,26.596,20.9
2007,33,8.795,9.782,16.038,17.771,18.561,22.649,23.126,23.012,24.757,25.884,19.798
2007,34,7.678,8.821,15.301,16.76,17.179,21.606,22.162,22.059,23.853,25.329,18.843
2007,35,7.167,8.101,14.63,16.057,16.317,21.118,21.295,21.803,23.341,25.192,18.281
2007,36,6.946,7.566,14.275,15.966,15.803,21.084,20.564,21.295,22.775,25.123,17.907
2008,1,5.638,6.256,13.349,14.989,14.791,20.167,19.939,20.737,22.167,24.429,17.049
2008,2,5.14,5.604,12.745,14.302,14.112,20.182,19.424,20.493,22.156,24.587,16.732
2008,3,3.816,4.394,11.569,14.205,12.856,19.704,19.357,19.606,21.746,24.612,16.143
2008,4,3.362,3.973,10.815,13.585,11.888,19.157,18.63,18.905,21.217,24.628,15.603
2008,5,3.242,3.47,10.428,13.099,11.569,19.071,18.434,18.461,20.744,23.992,15.245
2008,6,3.225,3.13,9.694,12.153,11.542,18.276,17.864,18.558,20.227,24.105,14.88
2008,7,4.089,2.974,10.113,11.714,11.747,18.271,17.598,18.819,20.036,24.119,14.92
2008,8,5.138,3.991,10.526,13.285,12.412,18.843,18.315,19.366,20.469,24.695,15.658
2008,9,5.538,4.457,10.086,13.938,12.726,18.825,18.397,20.035,20.513,24.88,15.883
2008,10,5.647,4.22,10.682,13.595,13.132,19.152,18.152,20.544,20.533,25.694,16.054
2008,11,6.847,3.851,11.846,13.631,14.413,19.683,18.452,21.122,21.372,26.309,16.617
2008,12,7.608,5.089,12.678,14.875,15.128,20.476,19.314,22.002,21.687,26.607,17.373
2008,13,7.692,5.902,13.67,15.902,16.187,21.127,20.269,23.159,22.184,27.088,18.153
2008,14,9.121,7.153,14.333,16.262,17.187,21.116,20.329,23.562,22.345,26.628,18.576
2008,15,10.356,7.189,15.871,16.773,18.89,22.338,21.247,24.869,23.874,27.522,19.682
2008,16,11.918,9.085,17.218,17.722,19.899,22.44,21.377,25.539,24.966,28.006,20.558
2008,17,13.571,10.227,18.618,19.162,20.767,23.399,22.286,26.332,26.346,28.555,21.638
2008,18,14.78,10.992,19.34,19.831,21.747,24.709,23.458,27.268,27.193,28.984,22.532
2008,19,17.202,12.95,21.157,20.934,24.057,26.236,24.496,28.597,28.176,29.739,23.991
2008,20,19.35,15.092,24.033,22.814,26.702,27.735,26.348,29.068,28.399,29.249,25.4
2008,21,20.136,16.221,25.179,23.66,27.163,29.049,27.591,28.688,29.027,28.76,26.015
2008,22,21.412,18.073,25.949,25.595,28.047,29.505,28.63,28.87,29.695,28.436,26.833
2008,23,22.445,18.459,26.374,25.229,28.196,29.205,28.499,29.181,29.217,28.929,26.955
2008,24,20.051,18.264,24.088,25.209,26.768,28.31,28.281,28.739,29.101,29.367,26.294
2008,25,20.616,19.837,24.187,26.126,26.356,28.183,28.477,28.553,28.963,29.391,26.498
2008,26,20.758,19.412,24.508,25.085,26.52,27.952,27.93,28.199,29.114,28.522,26.209
2008,27,18.765,17.324,23.189,23.559,25.928,27.423,27.304,28.142,29.175,28.275,25.415
2008,28,16.821,15.568,21.89,22.696,24.34,26.624,26.689,27.091,28.669,28.473,24.466
2008,29,16.186,14.908,21.395,21.86,23.564,26.097,26.109,26.582,28.151,28.392,23.916
2008,30,14.914,14.062,20.422,21.235,22.814,25.334,25.12,26.363,27.385,28.472,23.239
2008,31,12.653,12.387,18.877,20.164,21.299,24.426,24.448,25.774,26.737,28.437,22.228
2008,32,11.074,11.71,17.683,19.804,20.089,23.469,23.648,24.601,25.8,27.456,21.251
2008,33,9.187,9.564,16.565,18.028,18.663,22.625,22.391,23.541,24.742,26.563,19.942
2008,34,7.904,8.767,15.512,17.369,17.36,21.717,21.752,22.487,23.71,25.704,18.991
2008,35,7.183,8.775,14.575,17.088,16.162,21.108,21.366,21.944,23.028,25.054,18.386
2008,36,5.505,6.752,13.201,15.773,15.122,20.595,20.524,21.295,22.546,24.568,17.407
2009,1,4.862,5.93,12.355,14.865,13.857,20.018,19.785,20.573,22.039,23.911,16.643
2009,2,4.285,4.674,11.648,13.709,12.966,19.353,18.932,19.875,21.377,23.219,15.854
2009,3,3.758,4.298,10.93,13.689,11.969,18.945,18.726,19.397,21.106,23.087,15.485
2009,4,3.764,3.972,10.854,13.268,12.624,18.756,18.387,19.545,21.001,23.092,15.454
2009,5,3.816,3.698,10.663,12.964,12.795,18.86,18.427,19.529,20.845,23.572,15.484
2009,6,3.284,3.415,10.416,12.656,12.489,18.868,18.125,19.932,21.004,24.319,15.444
2009,7,3.406,3.796,10.393,13.199,12.784,18.804,18.208,20.028,21.042,24.681,15.634
2009,8,3.486,4.114,10.252,12.944,12.814,18.568,17.868,20.271,20.705,24.507,15.528
2009,9,3.634,4.157,10.171,13.019,12.985,18.751,17.819,20.172,20.938,24.877,15.594
2009,10,4.666,4.765,11.439,13.385,13.773,19.607,18.062,20.389,21.032,24.499,16.035
2009,11,5.584,5.44,12.339,14.026,15.027,20.103,18.944,21.313,21.95,25.205,16.842
2009,12,5.951,5.363,12.474,13.955,15.443,19.92,19.005,21.374,22.01,25.406,16.938
2009,13,7.708,6.396,14.158,15.446,16.644,20.351,19.447,22.153,22.206,25.565,17.784
2009,14,9.021,7.327,15.135,17.179,18.513,21.312,20.641,23.791,23.59,26.729,19.119
2009,15,10.2,8.421,15.745,17.647,19.073,21.884,21.068,24.343,24.089,27.657,19.787
2009,16,11.703,9.5,16.927,18.186,20.228,22.449,21.932,24.892,24.32,27.411,20.473
2009,17,12.735,10.799,18.13,18.749,22.071,23.17,22.541,26.06,25.093,28.128,21.45
2009,18,14.732,12.351,19.938,19.929,23.384,24.078,23.795,27.025,26.471,28.728,22.706
2009,19,16.901,13.695,21.428,21.349,24.26,25.361,25.63,27.761,27.674,29.154,23.943
2009,20,17.126,13.299,20.73,21.526,25.314,27.026,27.11,28.492,29.132,28.941,24.545
2009,21,18.29,14.594,21.499,23.274,25.937,27.729,27.8,28.803,29.54,29.785,25.367
2009,22,20.124,16.91,22.63,24.361,26.509,28.077,28.124,29.041,29.169,29.244,25.945
2009,23,21.26,17.69,23.881,24.492,27.695,28.085,28.044,29,29.214,29.211,26.327
2009,24,20.177,17.424,23.816,24.478,27.55,28.251,27.936,29.394,29.435,29.87,26.351
2009,25,19.598,16.306,23.033,23.661,26.322,27.616,27.529,28.459,28.818,29.543,25.62
2009,26,18.808,16.633,22.429,23.184,25.653,26.717,26.687,28.345,28.323,29.604,25.177
2009,27,18.255,16.518,22.391,22.298,25.25,26.522,25.827,28.208,27.492,29.078,24.699
2009,28,17.48,15.558,21.788,21.95,24.349,26.186,26.212,27.281,27.47,28.75,24.251
2009,29,15.914,13.255,20.438,20.889,23.008,25.119,25.681,26.148,26.632,28.253,23.142
2009,30,14.279,12.159,19.479,20.337,21.993,24.457,25.029,25.386,26.23,27.196,22.293
2009,31,12.288,11.24,18.504,19.537,21.196,23.821,24.421,24.632,25.252,26.367,21.393
2009,32,10.754,10.554,17.316,19.017,19.981,23.148,23.919,23.863,24.888,26.219,20.676
2009,33,9.5,9.436,16.53,18.144,18.16,22.544,23.217,22.816,24.633,26.033,19.843
2009,34,8.606,8.377,15.987,17.427,17.157,21.936,22.591,22.057,24.069,25.552,19.131
2009,35,6.949,7.374,14.709,16.756,15.949,21.311,21.784,21.341,23.392,25.071,18.254
2009,36,5.963,5.965,13.466,14.826,14.622,20.357,20.709,20.558,22.629,24.467,17.173
2010,1,5.342,5.066,12.119,13.573,13.692,19.76,19.876,19.978,21.974,24.109,16.383
2010,2,4.856,4.694,11.598,12.756,12.849,19.195,19.182,19.613,21.326,23.859,15.847
2010,3,4.305,4.401,11.253,12.398,12.374,19.035,18.767,19.169,21.122,23.88,15.602
2010,4,3.399,3.366,10.438,11.758,11.916,18.856,18.415,19.23,20.986,24.545,15.294
2010,5,3.855,3.102,10.316,11.588,11.779,18.804,18.203,19.122,21.087,24.639,15.27
2010,6,3.656,2.819,10.09,11.638,11.832,18.987,18.383,19.298,20.988,24.693,15.244
2010,7,3.809,3.462,9.757,11.451,11.742,18.98,18.611,19.346,21.261,25.312,15.383
2010,8,3.388,2.61,9.502,11.865,11.983,19,18.759,19.808,21.364,25.202,15.404
2010,9,3.108,2.277,9.499,11.908,12.185,19.167,18.839,20.004,21.505,25.096,15.417
2010,10,3.767,3.09,10.036,12.688,12.914,19.054,18.499,20.452,21.723,24.988,15.72
2010,11,4.038,3.133,10.214,13.58,12.667,19.143,18.924,20.238,22.398,25.468,15.942
2010,12,5.024,3.699,11.078,14.22,13.785,19.686,19.088,21.137,22.849,25.987,16.598
2010,13,6.133,4.264,12.128,15.174,15.376,20.803,19.552,22.2,23.203,26.276,17.42
2010,14,7.378,5.64,13.459,15.892,16.6,21.409,20.027,22.772,23.497,27.229,18.26
2010,15,8.695,6.598,14.563,16.624,17.97,22.011,20.745,24.174,24.394,27.659,19.199
2010,16,11.363,8.574,17.409,17.751,19.792,22.58,21.157,24.395,24.18,27.391,20.172
2010,17,15.033,11.376,20.511,18.904,21.674,23.587,21.848,24.897,25.291,28.113,21.7
2010,18,17.031,13.287,21.498,20.471,22.581,25.231,23.81,26.334,27.306,29.138,23.239
2010,19,18.934,14.838,22.837,22.082,24.643,25.831,24.733,27.572,27.566,29.504,24.37
2010,20,19.64,15.011,23.488,23.049,25.289,26.941,26.752,28.318,28.392,29.798,25.204
2010,21,21.706,16.711,25.342,24.594,26.442,28.194,27.568,28.431,28.841,29.811,26.203
2010,22,22.847,18.932,26.513,25.528,27.838,28.168,27.758,28.849,28.605,29.809,26.845
2010,23,23.871,20.072,26.737,26.343,28.126,28.602,28.279,29.217,29.079,29.848,27.347
2010,24,24.61,21.368,27.798,26.796,28.716,29.23,28.726,29.684,29.193,29.904,27.885
2010,25,23.237,21.027,26.973,26.607,27.451,29.13,28.729,29.077,29.272,29.524,27.419
2010,26,22.085,19.687,25.874,25.5,26.905,28.846,28.597,28.904,29.671,29.01,26.89
2010,27,19.684,16.59,24.252,23.052,25.618,28.07,27.455,28.109,29.11,28.707,25.549
2010,28,17.507,15.171,22.729,21.578,23.899,26.978,26.705,27.454,28.569,28.794,24.503
2010,29,16.968,14.742,22.552,21.283,23.014,26.636,26.572,26.816,28.147,28.78,24.121
2010,30,14.909,13.889,21.265,20.643,21.824,25.536,25.865,25.738,27.631,27.955,23.137
2010,31,13.717,12.566,19.499,19.925,20.172,24.24,24.966,24.175,26.12,26.875,21.842
2010,32,12.162,10.968,18.676,19.106,18.915,23.34,23.966,23.253,25.22,26.485,20.858
2010,33,10.736,10.086,17.754,18.705,18.097,22.76,23.106,22.818,24.471,26.243,20.156
2010,34,9.092,9.458,16.421,18.141,17.32,22.067,22.431,22.379,23.924,25.944,19.439
2010,35,7.867,8.801,15.331,17.439,16.1,21.472,21.908,21.691,23.361,25.336,18.673
2010,36,7.063,8.234,14.281,16.07,14.618,20.404,20.958,20.904,22.601,24.817,17.743
2011,1,5.754,7.098,12.841,14.793,13.133,19.505,19.864,19.804,21.557,24.116,16.611
2011,2,3.975,5,11.061,13.233,12.042,18.821,19.009,19.107,20.874,23.671,15.541
2011,3,4.151,4.48,10.706,12.698,11.324,18.427,18.426,18.67,20.484,23.306,15.176
2011,4,3.204,3.554,9.534,11.875,10.978,18.061,17.999,18.924,20.246,23.402,14.764
2011,5,2.916,3.433,9.461,11.612,10.851,18.03,17.888,18.559,20.023,23.376,14.612
2011,6,3.368,3.472,9.452,11.592,11.115,18.295,17.788,18.595,20.207,23.668,14.728
2011,7,2.461,2.606,8.507,10.959,10.687,17.694,17.475,17.908,20.089,23.273,14.188
2011,8,2.652,2.678,8.722,11.094,10.843,17.876,17.636,18.05,20.159,23.439,14.334
2011,9,3.675,3.378,9.182,11.638,11.464,17.998,17.636,18.622,20.123,23.413,14.658
2011,10,4.299,2.557,9.911,11.363,12.169,18.222,17.535,19.259,19.956,23.51,14.783
2011,11,4.933,3.111,10.224,12.093,12.883,18.95,17.787,19.852,20.355,24.305,15.314
2011,12,5.241,3.908,10.497,12.802,13.546,19.181,18.336,20.56,20.53,24.71,15.792
2011,13,6.265,5.04,11.725,13.957,14.88,19.83,19.008,22.042,21.83,26.314,16.962
2011,14,7.262,5.448,12.946,14.65,16.484,20.508,19.834,22.702,22.617,26.624,17.771
2011,15,8.993,6.863,14.643,15.34,17.59,20.703,20.285,23.571,23.659,27.001,18.683
2011,16,10.856,8.658,16.444,16.485,19.102,21.795,20.765,24.369,24.285,27.86,19.814
2011,17,13.633,11.013,18.946,17.976,20.169,22.997,21.841,26.101,26.37,28.992,21.5
2011,18,14.721,12.136,19.722,19.286,21.938,25.417,24.061,27.17,27.887,28.52,22.769
2011,19,16.546,13.995,21.26,21.434,23.179,26.756,25.896,27.516,28.402,28.846,23.999
2011,20,18.642,16.232,23.896,23.768,25.871,27.28,27.451,28.166,27.933,28.631,25.29
2011,21,19.453,16.944,23.538,22.898,27.042,26.488,26.53,28.749,27.343,29.203,25.303
2011,22,22.475,18.704,25.991,24.554,26.096,27.615,26.992,28.171,27.411,28.988,26.023
2011,23,22.878,19.311,25.939,25.447,25.31,27.991,27.663,28.509,28.348,29.403,26.416
2011,24,23.524,19.629,25.739,25.257,25.598,28.11,28,28.75,28.4,29.496,26.58
2011,25,21.533,19.701,24.877,25.408,25.932,27.554,27.584,28.453,27.615,29.299,26.16
2011,26,20.324,19.575,24.658,25.629,25.801,27.367,27.607,28.005,27.243,28.98,25.898
2011,27,18.365,17.147,22.354,23.27,24.383,26.082,26.901,26.924,27.114,28.482,24.585
2011,28,17.163,15.555,21.248,21.572,23.25,25.508,25.936,26.414,27.127,28.338,23.751
2011,29,16.073,14.603,20.865,20.942,22.645,25.224,25.521,25.898,26.984,28.134,23.26
2011,30,14.262,13.77,19.678,20.674,21.531,24.786,25.239,25.337,26.755,27.767,22.604
2011,31,13.041,12.914,19.196,19.919,21.044,24.649,24.523,25.005,26.384,27.724,22.093
2011,32,11.785,11.902,18.405,18.838,20.377,24.028,23.683,24.41,26.035,27.635,21.4
2011,33,9.519,9.858,16.955,17.694,19.342,23.052,22.565,23.825,25.096,26.791,20.222
2011,34,7.194,7.891,15.522,16.958,18.401,22.426,22.049,22.996,24.511,26.038,19.223
2011,35,6.193,6.882,14.7,16.148,16.771,21.526,21.371,22.092,23.592,25.201,18.276
2011,36,5.257,5.84,13.454,15.277,15.336,20.577,20.389,21.193,22.691,24.623,17.304
2012,1,4.453,4.685,12.355,14.432,14.152,19.955,19.72,20.365,22.003,24.137,16.484
2012,2,4.121,4.236,11.948,13.406,13.597,19.542,19.062,19.893,21.471,23.924,16.014
2012,3,3.807,4.289,11.044,12.778,12.897,19.3,18.621,19.387,21.107,23.905,15.654
2012,4,3.184,3.209,10.206,12.116,12.39,18.767,18.091,19.524,20.649,24.042,15.226
2012,5,2.905,2.673,9.732,11.89,11.455,18.735,18.046,18.794,20.303,23.905,14.873
2012,6,2.734,2.874,9.29,12.574,11.349,18.394,17.948,18.935,20.334,24.112,14.882
2012,7,3.252,2.567,9.64,12.617,12.232,18.811,17.827,19.598,20.901,25.25,15.328
2012,8,3.377,2.842,9.215,12.87,11.987,18.847,17.446,19.594,20.679,25.036,15.211
2012,9,3.512,2.942,9.45,12.81,12.691,18.881,17.584,20.219,20.668,24.628,15.359
2012,10,3.552,3.119,9.111,12.455,12.683,19.033,17.638,20.19,20.927,24.233,15.307
2012,11,4.929,3.678,10.629,12.864,13.759,19.657,17.927,21.302,21.033,25.458,16.056
2012,12,5.94,5.113,12.458,14.447,15.01,20.604,18.626,22.474,21.572,26.601,17.149
2012,13,7.322,6.806,14.028,16.198,16.8,21.412,19.76,23.534,22.584,27.293,18.402
2012,14,9.288,7.221,15.073,16.594,17.557,21.481,20.493,24.002,22.772,27.659,19.003
2012,15,12.222,8.46,17.312,17.877,19.453,21.879,20.677,24.789,23.382,27.999,20.101
2012,16,13.545,9.622,18.996,18.137,20.394,22.173,20.423,24.884,23.512,27.935,20.58
2012,17,14.8,10.088,20.104,18.153,21.715,22.967,21.342,25.883,24.888,28.028,21.412
2012,18,16.251,11.735,20.781,19.059,22.766,23.961,22.797,26.848,26.249,28.413,22.488
2012,19,18.313,14.569,22.369,20.375,24.833,25.775,23.593,28.331,27.841,29.163,24.055
2012,20,18.645,15.068,22.985,21.517,26.158,26.588,25.71,28.844,28.16,29.583,24.883
2012,21,20.444,16.137,25.527,23.014,27.968,28.14,27.046,28.977,28.751,29.213,25.992
2012,22,22.55,17.837,27.205,25.101,27.255,27.78,27.432,28.052,28.485,28.411,26.347
2012,23,22.703,19.069,26.912,25.417,27.944,28.438,27.892,28.719,28.916,28.799,26.821
2012,24,23.364,20.759,27.213,27.18,26.568,28.294,28.334,27.986,28.134,28.351,26.874
2012,25,23.266,21.262,26.373,26.857,25.151,28.2,28.317,28.189,28.4,28.624,26.735
2012,26,22.29,21.655,25.56,26.267,24.619,28.07,27.785,27.927,28.392,28.71,26.418
2012,27,21.376,19.773,24.205,24.666,23.998,27.055,27.184,26.755,27.718,28.255,25.432
2012,28,20.167,17.886,22.952,23.036,23.463,25.972,26.156,25.944,27.112,27.202,24.36
2012,29,17.349,15.902,21.661,21.911,22.843,25.297,25.446,25.172,26.567,26.547,23.325
2012,30,14.254,14.077,20.072,20.976,21.8,24.604,24.571,24.718,25.91,26.42,22.295
2012,31,11.425,12.581,18.076,19.493,20.389,23.504,23.487,24.109,25.041,26.025,21.051
