"year","time","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","all"
1996,31,-0.88,-0.142,-0.463,0.373,0.385,-0.168,-0.89,0.668,-0.245,0.568,-0.047
1996,32,-0.446,-0.596,-0.258,0.315,0.493,-0.072,-0.929,0.429,-0.54,0.329,-0.115
1996,33,-1.157,-0.615,-0.768,0.55,0.244,-0.173,-0.355,0.208,-0.479,0.252,-0.187
1996,34,-1.212,-1.337,-0.851,-0.223,-0.657,-0.927,-0.806,-0.466,-0.714,0.024,-0.675
1996,35,-1.179,-0.382,-0.743,0.325,-0.349,-0.59,-0.467,-0.478,-0.398,-0.337,-0.438
1996,36,-0.806,0.178,-0.272,0.613,-0.089,-0.49,-0.306,-0.276,-0.39,-0.56,-0.243
1997,1,-0.465,0.649,-0.001,0.735,-0.034,-0.178,-0.027,-0.438,-0.269,-0.644,-0.092
1997,2,0.192,1.019,0.226,1.077,0.409,-0.039,-0.334,-0.054,-0.209,-0.629,0.117
1997,3,-0.792,0.1,-0.323,0.902,0.406,-0.075,-0.461,-0.093,-0.351,-0.611,-0.137
1997,4,-0.106,0.824,-0.237,1.111,0.063,-0.202,-0.606,-0.177,-0.203,-0.673,-0.063
1997,5,0.086,0.527,0.113,0.94,-0.211,-0.389,-0.447,-0.416,-0.219,-0.885,-0.142
1997,6,-0.313,0.723,-0.184,0.66,-0.06,-0.182,-0.171,0.092,-0.054,-0.622,-0.038
1997,7,-0.704,0.287,-0.157,0.171,0.812,-0.169,-0.212,0.556,-0.064,-0.53,0.005
1997,8,-0.33,-0.108,-0.107,-0.063,0.567,0.038,-0.225,0.837,0.257,0.212,0.14
1997,9,-0.294,0.282,-0.164,0.083,0.318,-0.132,-0.108,-0.081,-0.016,-0.195,-0.035
1997,10,-0.046,0.539,0.209,0.624,0.258,0.227,0.732,0.322,0.543,0.452,0.404
1997,11,-0.073,0.185,0.047,0.226,0.186,0.224,0.435,0.018,0.312,0.404,0.212
1997,12,0.363,0.121,0.423,0.165,0.271,0.526,0.118,-0.029,0.2,-0.144,0.182
1997,13,-0.391,-0.822,0.076,-0.029,0.53,0.893,0.574,0.341,0.762,0.223,0.263
1997,14,-1.023,-1.109,-0.282,0.243,0.453,0.683,0.756,0.286,0.489,0.225,0.142
1997,15,-1.496,-1.12,-1.011,-0.003,-0.106,0.088,0.602,-0.434,-0.018,-1.201,-0.421
1997,16,-1.694,-1.447,-0.831,-0.58,0.108,0.212,-0.027,-0.081,-0.132,-1.031,-0.497
1997,17,-1.147,-1.754,0.148,-1.011,0.447,-0.017,-0.192,-0.376,-0.621,-0.998,-0.532
1997,18,0.069,-1.134,0.8,-0.066,0.794,-0.356,0.873,-0.578,-1.259,-1.225,-0.238
1997,19,-0.801,-1.36,-0.376,-0.175,0.204,-0.519,0.119,-0.971,-0.683,-1.445,-0.597
1997,20,-0.696,-0.713,-0.195,0.279,-0.404,-0.028,0.557,-0.665,0.318,-0.368,-0.162
1997,21,0.994,0.666,0.687,0.366,0.537,-1.178,-0.227,-0.505,-1.155,-0.59,-0.115
1997,22,0.314,0.156,-0.275,0.225,-0.068,-0.922,0.176,-0.743,-0.668,-0.889,-0.302
1997,23,-1.398,-1.822,-1.029,-0.984,0.472,-0.499,-0.098,-0.865,-0.803,-1.182,-0.781
1997,24,-0.967,-1.695,-0.172,-0.922,0.267,-0.337,-0.332,-0.997,-0.58,-1.559,-0.726
1997,25,-0.341,-1.18,0.254,-0.642,0.516,-0.06,-0.157,-0.389,-0.213,-0.741,-0.292
1997,26,-0.667,-0.781,-0.316,-0.367,0.01,-0.477,-0.119,-0.739,-0.671,-0.597,-0.468
1997,27,-0.541,-0.853,-0.791,-0.558,-1.42,-0.649,-0.379,-1.117,-0.978,-0.77,-0.816
1997,28,-0.376,-0.547,-0.668,-1.105,-1.133,-0.945,-1.043,-0.898,-0.809,-0.204,-0.781
1997,29,-1.853,-1.352,-1.25,-1.08,-0.619,-0.725,-0.842,-0.428,-0.581,0.148,-0.791
1997,30,-1.789,-1.138,-1.061,-0.596,0.016,-0.32,-0.356,0.001,-0.718,0.055,-0.528
1997,31,-1.736,-0.667,-1.283,-0.807,-0.16,-0.546,-0.32,-0.214,-0.65,-0.254,-0.611
1997,32,-1.147,0.102,-0.729,-0.393,0.16,-0.155,-0.227,0.022,-0.755,-0.247,-0.322
1997,33,-0.221,0.881,-0.307,-0.053,0.011,0.026,-0.125,0.153,-0.412,0.008,-0.019
1997,34,-0.43,0.522,-0.215,0.119,-0.061,0.193,-0.018,0.308,-0.287,-0.014,0.01
1997,35,-0.488,0.657,-0.262,0.228,-0.023,0.187,0.481,0.217,-0.136,-0.087,0.083
1997,36,-0.509,-0.145,-0.052,-0.317,0.358,0.539,0.598,0.726,0.205,0.002,0.173
1998,1,-0.204,0.212,0.407,0.635,0.69,0.663,0.527,1.006,0.441,0.141,0.471
1998,2,-0.238,0.539,0.098,0.427,0.564,0.728,0.747,1.029,0.685,0.332,0.521
1998,3,-0.842,0.48,-0.267,0.817,0.017,0.926,0.873,0.51,0.358,0.243,0.343
1998,4,-0.696,-0.275,0.084,0.521,0.726,1.123,0.908,0.546,0.575,0.311,0.432
1998,5,-0.81,-0.3,0.089,0.19,0.689,1.058,0.91,0.716,0.686,0.844,0.479
1998,6,-0.086,-0.097,0.582,0.001,1.63,0.929,0.523,0.695,0.658,0.91,0.62
1998,7,0.405,0.366,0.669,0.598,1.166,0.837,0.895,0.309,0.483,0.711,0.654
1998,8,-0.27,0.185,0.086,-0.357,0.81,0.291,0.34,0.197,0.201,0.842,0.263
1998,9,-0.414,-0.038,0.031,-0.909,0.541,0.211,0.411,0.243,0.327,0.896,0.177
1998,10,0.278,0.284,0.68,-0.621,0.971,0.786,0.883,1.039,1.03,1.398,0.724
1998,11,0.759,0.011,1.352,0.516,1.314,1.737,1.681,1.314,1.365,1.13,1.161
1998,12,1.304,0.134,2.056,2.282,0.892,2.247,2.19,0.779,1.537,0.891,1.431
1998,13,1.577,-0.249,2.162,1.132,1.275,2.447,2.071,1.875,2.467,1.257,1.64
1998,14,1.229,0.271,1.873,1.29,1.515,2.562,2.146,2.24,2.854,1.352,1.788
1998,15,1.702,0.162,2.07,1.339,1.634,1.85,2.254,1.26,1.737,0.805,1.489
1998,16,1.971,0.067,1.062,0.553,-0.344,1.077,1.741,0.642,1.057,-0.03,0.758
1998,17,2.043,1.005,0.414,0.06,-0.419,0.514,1.273,-0.204,0.986,0.134,0.542
1998,18,1.677,0.974,0.862,0.526,0.268,1.15,1.37,0.287,0.778,0.148,0.764
1998,19,0.355,2.004,0.274,1.75,0.937,1.578,1.807,0.777,1.05,0.544,1.108
1998,20,0.335,1.257,0.066,0.22,1.499,0.413,0.324,0.498,0.312,0.197,0.502
1998,21,-0.372,1.341,-0.254,-0.035,0.22,-0.149,-0.574,-0.167,-0.131,0.592,0.035
1998,22,-1.544,0.81,-0.696,-0.959,0.435,0.428,-0.312,0.403,0.668,0.967,0.082
1998,23,-1.906,0.57,-0.826,-0.442,0.395,0.896,0.213,0.68,1.305,1.146,0.3
1998,24,-1.149,1.216,-0.47,-0.029,1.269,1.038,-0.099,1.267,1.303,1.513,0.658
1998,25,0.374,1.049,0.741,0.093,0.439,0.707,-0.212,0.555,0.888,1.086,0.568
1998,26,0.513,0.577,1.023,0.314,0.234,0.369,0.278,0.469,0.55,0.95,0.525
1998,27,0.131,-0.087,0.984,0.589,0.35,0.379,0.525,0.314,0.161,0.891,0.434
1998,28,0.996,0.039,1.145,0.719,0.736,0.552,0.826,0.64,0.577,1.021,0.73
1998,29,1.039,0.704,1.153,1.398,0.963,0.76,0.536,1.225,0.799,1.089,0.964
1998,30,1.419,0.915,0.955,0.967,0.746,0.371,0.738,0.602,0.94,0.724,0.822
1998,31,1.194,0.433,0.923,1.043,0.876,0.657,1.115,0.976,1.261,1.357,1.008
1998,32,1.278,0.11,0.593,0.989,0.797,0.619,0.746,1.038,1.337,1.038,0.879
1998,33,0.075,-0.219,-0.199,0.753,0.524,0.167,0.39,0.89,0.769,0.854,0.453
1998,34,-0.279,-0.323,0.061,1.049,0.296,0.662,0.788,0.783,0.936,0.857,0.542
1998,35,0.095,-0.589,0.324,1.122,1.01,0.666,1.079,1.078,1.026,0.918,0.737
1998,36,0.56,-0.168,0.883,1.174,1.215,1.269,1.251,0.928,1.281,1.143,0.995
1999,1,-0.073,-0.322,0.576,0.823,1.329,1.02,0.94,1.222,1.084,1.028,0.823
1999,2,-0.445,-0.516,0.514,1.289,0.802,0.866,0.628,0.806,0.823,0.637,0.59
1999,3,-0.265,-0.271,0.55,1.996,1.379,0.852,1.121,0.992,0.831,1.031,0.885
1999,4,-0.511,-0.358,0.433,1.641,1.466,0.75,1.064,0.593,0.701,0.676,0.708
1999,5,-0.638,-0.447,0.019,1.594,0.792,0.673,1.072,0.358,0.68,0.607,0.541
1999,6,-0.237,-0.161,0.098,1.572,0.917,0.527,0.833,0.463,0.622,0.432,0.555
1999,7,-0.762,-0.164,0.084,1.722,0.701,0.504,0.848,0.969,0.907,0.697,0.628
1999,8,-0.396,0.093,0.577,2.012,0.926,0.517,0.839,0.932,0.968,0.867,0.793
1999,9,-0.681,-0.137,0.339,2.051,0.13,0.487,0.901,0.74,1.082,0.932,0.659
1999,10,-0.845,0.414,-0.036,1.879,0.287,0.38,0.651,0.514,0.769,0.486,0.496
1999,11,-0.515,0.507,0.36,1.903,0.131,0.289,0.74,0.141,0.49,0.243,0.445
1999,12,0.076,0.4,0.565,1.257,0.497,0.109,0.337,0.152,0.468,-0.082,0.373
1999,13,0.284,0.402,0.579,1.344,0.526,-0.046,0.144,-0.12,-0.411,-0.677,0.158
1999,14,0.276,0.092,0.582,1.237,0.858,0.17,0.536,-0.281,-0.182,-0.638,0.235
1999,15,-0.087,0.008,-0.054,1.293,-0.338,0.08,1.377,-0.397,0.483,-0.232,0.232
1999,16,0.289,0.391,0.584,1.633,-0.063,0.403,1.16,-0.244,0.587,-0.468,0.413
1999,17,0.622,0.723,0.743,1.851,0.936,0.768,1.362,0.357,0.679,-0.344,0.753
1999,18,0.748,0.389,-0.001,1.136,-0.066,0.387,1.444,0.216,0.763,0.025,0.513
1999,19,0.426,-0.651,-0.573,0.627,-0.751,0.033,1.429,-0.012,0.307,0.15,0.135
1999,20,0.798,1.428,0.11,1.777,-0.895,-0.21,1.053,-0.116,-0.49,0.194,0.322
1999,21,1.018,1.108,0.052,1.883,-0.885,-0.107,1.353,-0.387,-0.793,-0.502,0.213
1999,22,0.729,1.324,-0.011,1.901,-1.634,-0.629,1.306,-0.551,-1.25,-0.482,0.005
1999,23,1.396,2.834,0.585,2.225,-0.828,-0.238,0.696,-0.32,-0.705,-0.014,0.457
1999,24,1.35,1.711,0.493,1.716,-0.246,0.123,0.733,-0.077,0.078,0.153,0.542
1999,25,1.577,1.459,0.711,1.38,0.219,0.702,0.881,0.531,0.864,0.336,0.826
1999,26,1.523,1.877,1.026,1.849,0.932,0.852,1.275,0.929,0.732,0.04,1.054
1999,27,-0.274,1.1,0.445,2.112,0.398,1.386,1.77,0.137,0.911,-0.008,0.804
1999,28,-0.38,1.204,0.778,2.295,0.793,1.464,1.942,0.55,1.142,0.25,1.022
1999,29,-0.545,1.063,0.568,2.132,0.374,1.374,1.533,0.835,1.335,0.58,0.96
1999,30,-0.62,0.857,0.924,1.429,0.299,0.755,0.695,0.49,1.128,0.614,0.681
1999,31,-0.218,0.782,1.083,0.746,0.262,0.85,0.465,0.286,0.649,0.513,0.538
1999,32,0.639,1.171,1.149,1.259,0.033,0.33,0.297,-0.035,0.197,0.225,0.479
1999,33,1.087,1.478,1.226,1.672,-0.178,0.344,0.442,-0.007,0.074,0.153,0.561
1999,34,0.841,1.133,0.971,1.613,-0.149,0.157,0.036,-0.319,-0.129,0.244,0.378
1999,35,0.321,-0.185,0.856,0.825,-0.08,0.089,0.08,-0.187,-0.061,0.396,0.19
1999,36,0.229,0.436,0.48,1.189,-0.38,-0.052,0.161,-0.654,-0.421,-0.036,0.056
2000,1,0.53,1.242,1.035,2.017,0.536,0.283,0.391,0.18,-0.08,0.674,0.643
2000,2,1.042,1.67,1.101,3.016,0.425,0.722,0.48,0.501,0.335,0.808,0.96
2000,3,0.826,1.192,0.985,2.475,0.15,0.556,0.898,0.384,0.218,-0.104,0.71
2000,4,0.228,1.422,0.539,2.252,-0.327,0.495,0.642,-0.235,0.129,-0.29,0.432
2000,5,-0.074,1.501,-0.069,1.343,-0.36,0,0.586,-0.063,-0.135,0.077,0.245
2000,6,-0.247,1.015,-0.6,0.971,-0.203,-0.183,0.059,-0.07,-0.348,-0.207,-0.009
2000,7,-0.19,1.101,-0.199,1.09,-0.174,0.059,0.133,-0.03,-0.445,-0.256,0.068
2000,8,-0.317,0.533,-0.351,0.35,-0.174,0.037,-0.23,0.271,-0.419,-0.139,-0.062
2000,9,-0.666,0.797,-0.762,0.658,-0.368,-0.271,-0.503,0.376,-0.544,-0.361,-0.185
2000,10,-0.928,1.052,-0.744,0.375,-0.482,-0.396,-0.712,0.173,-0.526,0.205,-0.213
2000,11,-0.653,1.593,-0.764,1.079,-0.661,-0.648,0.06,0.082,-0.549,0.007,-0.069
2000,12,-0.216,2.024,-0.634,1.427,-0.212,-0.613,0.255,-0.012,-0.666,0.076,0.112
2000,13,0.077,1.207,-0.729,0.983,-0.007,-0.168,0.532,0.139,-0.508,-0.285,0.104
2000,14,0.455,2.236,0.002,1.999,0.677,0.024,0.157,0.451,-0.594,-0.735,0.395
2000,15,0.009,2.592,-0.09,1.78,1.047,0.145,-0.187,0.511,-0.662,-0.168,0.435
2000,16,-1.416,0.582,-0.341,1.42,-0.015,0.198,0.984,0.637,0.165,0.391,0.314
2000,17,-0.688,1.491,0.271,1.56,0.217,0.072,1.355,0.008,0.287,-0.246,0.435
2000,18,-0.233,1.19,0.325,1.339,0.821,0.761,1.228,0.499,0.557,0.465,0.709
2000,19,0.394,0.974,0.655,1.207,1.48,0.363,1.628,0.363,-0.708,0.035,0.615
2000,20,0.821,0.88,0.841,1.166,1.269,-0.005,0.441,0.251,-1.035,-0.461,0.351
2000,21,0.568,1.399,0.131,1.254,0.682,-0.519,0.471,0.002,-0.991,-0.432,0.2
2000,22,0.641,1.68,0.289,1.882,0.076,-0.644,0.523,-1.018,-1.463,-0.892,0.009
2000,23,1.382,0.316,0.539,0.43,-0.074,-0.752,-0.317,-0.74,-1.274,0.191,-0.104
2000,24,1.7,1.08,1.149,0.167,0.332,-0.237,-0.259,-0.708,-0.587,-0.616,0.094
2000,25,-0.296,0.442,0.532,0.389,-0.34,-0.325,0.14,-0.56,-0.624,-0.442,-0.142
2000,26,-0.272,0.925,-0.212,1.207,-1.28,-0.019,0.752,-1.71,-0.884,-0.772,-0.284
2000,27,0.258,1.557,-0.18,1.468,-0.213,-0.069,0.648,-0.737,-0.351,-0.419,0.147
2000,28,0.803,1.603,0.287,1.407,0.298,-0.15,0.478,-0.129,-0.02,0.427,0.461
2000,29,0.119,1.356,0.126,1.383,0.852,0.284,0.787,0.163,0.532,0.574,0.62
2000,30,-0.262,0.257,0.134,0.546,0.493,0.696,0.655,0.605,1.132,0.947,0.57
2000,31,-0.033,0.14,0.627,0.927,0.322,0.916,0.742,0.322,1.424,0.569,0.628
2000,32,-0.067,-1.053,0.212,0.857,-0.119,0.889,1.181,0.051,1.738,0.734,0.515
2000,33,-0.28,-1.251,0.142,0.403,0.058,0.67,0.995,0.629,1.58,0.783,0.461
2000,34,0.188,-0.881,0.111,0.76,-0.141,0.425,0.775,0.644,1.409,0.753,0.47
2000,35,-0.633,-1.109,0.187,0.595,0.719,0.642,0.582,0.812,1.308,0.509,0.442
2000,36,-0.65,-0.899,0.032,0.783,0.64,0.734,0.901,0.839,1.543,0.57,0.538
2001,1,-1.519,-1.609,-0.643,-0.215,0.374,0.464,0.411,0.902,1.098,0.695,0.118
2001,2,-1.245,-1.223,-1.181,0.077,0.512,0.239,0.003,0.821,0.714,0.571,0.032
2001,3,-0.485,-0.98,-0.632,0.444,0.315,0.296,0.306,0.814,0.817,0.776,0.256
2001,4,-0.124,-1.112,-0.087,0.581,0.412,0.397,0.517,0.643,0.94,0.643,0.36
2001,5,-0.042,-1.025,0.22,1.468,0.754,0.301,0.619,1.106,0.743,0.724,0.568
2001,6,-0.801,-0.958,0.004,1.514,0.478,0.517,0.505,1.033,1.033,0.686,0.502
2001,7,-0.962,-0.666,-0.24,1.365,0.468,0.222,0.471,0.755,0.616,0.589,0.347
2001,8,-0.237,0.389,0.11,1.814,0.274,-0.008,0.203,0.546,0.502,0.431,0.424
2001,9,-0.399,0.146,0.365,2.02,0.494,0.255,0.419,1.031,0.693,1.06,0.662
2001,10,-0.242,-0.006,0.558,1.636,0.649,0.237,0.395,0.76,0.449,0.457,0.521
2001,11,0.118,0.474,0.536,1.633,0.982,0.479,0.589,0.579,0.174,0.288,0.585
2001,12,0.21,0.279,0.819,1.398,0.59,0.334,0.454,0.67,0.088,0.381,0.519
2001,13,-0.501,-0.345,0.792,0.746,1.002,-0.117,-0.291,0.51,-0.029,0.36,0.229
2001,14,-0.667,-0.214,0.753,1.312,1.085,0.445,0.257,0.385,-0.107,0.273,0.366
2001,15,-0.198,-0.165,0.789,0.727,0.581,0.225,0.24,0.019,0.206,0.233,0.271
2001,16,1.073,-0.001,0.618,1.329,0.535,0.112,0.81,-0.117,1.041,0.718,0.622
2001,17,0.559,-0.449,0.204,1.789,0.295,0.086,0.686,0.601,1.087,0.722,0.6
2001,18,-0.944,-0.099,-0.132,2.03,1.509,0.931,0.998,1.578,1.675,0.502,0.898
2001,19,0.627,0.042,0.962,1.781,1.818,1.704,1.084,1.002,1.728,-0.072,1.083
2001,20,1.233,0.59,1.422,2.442,1.446,1.64,1.957,1.086,1.652,0.315,1.38
2001,21,0.967,0.046,1.59,1.93,1.381,1.342,1.447,1.025,1.436,0.295,1.153
2001,22,0.549,-1.27,1.764,0.483,1.139,1.077,-0.504,0.751,0.934,0.634,0.563
2001,23,1.012,-0.368,1.355,0.814,0.417,0.598,-0.414,0.702,-0.059,0.823,0.46
2001,24,0.916,-0.369,1.054,0.543,0.365,-0.686,-0.668,0.398,-0.912,0.851,0.119
2001,25,1.073,-0.309,1.061,0.544,0.04,-0.634,-0.365,0.095,-0.259,0.554,0.152
2001,26,-0.221,-0.924,-0.045,0.887,0.474,-0.006,-0.748,0.14,-0.063,0.415,0.01
2001,27,0.081,-0.191,0.04,0.967,0.399,0.112,-0.471,0.274,-0.096,0.167,0.124
2001,28,-0.135,-1.341,-0.217,0.562,0.529,0.074,-0.393,-0.037,-0.48,0.097,-0.118
2001,29,0.373,-0.891,-0.194,0.901,0.141,0.136,-0.256,-0.478,-0.343,-0.219,-0.096
2001,30,1.137,-0.129,0.426,1.18,0.526,0.262,-0.265,-0.111,-0.03,0.122,0.275
2001,31,0.655,-0.387,0.137,0.937,0.06,0.041,-0.176,-0.023,-0.128,0.319,0.132
2001,32,0.509,-0.268,0.154,0.558,-0.433,-0.183,-0.272,-0.25,-0.229,-0.607,-0.135
2001,33,1.129,0.769,1,1.194,0.61,0.095,-0.247,-0.056,-0.429,-1.004,0.217
2001,34,0.524,-0.006,0.399,2.013,0.716,0.114,0.129,0.588,-0.415,-0.685,0.304
2001,35,0.067,-1.009,0.446,1.527,0.003,0.081,-0.1,0.067,-0.539,-0.513,-0.013
2001,36,-0.376,-1.415,0.08,1.232,-0.013,-0.039,0.38,-0.209,-0.439,-0.689,-0.137
2002,1,-0.543,-1.505,-0.378,0.598,-0.409,-0.258,0.065,-0.452,-0.703,-0.645,-0.409
2002,2,-1.062,-1.463,-0.294,0.218,0.092,-0.06,0.11,0.027,-0.548,-0.391,-0.299
2002,3,-0.527,-0.775,-0.227,0.485,-0.314,-0.122,-0.036,-0.314,-0.563,-0.542,-0.289
2002,4,0.826,0.497,0.69,1.578,0.528,0.322,0.53,0.272,-0.502,-0.378,0.385
2002,5,-0.141,-0.594,0.056,0.572,0.63,-0.098,0.459,0.222,-0.556,-0.421,0.024
2002,6,-0.091,-0.317,0.352,0.416,0.663,0.069,0.348,0.446,-0.434,-0.242,0.126
2002,7,0.397,-0.072,0.772,0.459,0.201,0.215,0.26,0.491,-0.546,-0.34,0.156
2002,8,0.918,0.255,1.111,0.879,0.365,0.567,0.797,0.642,-0.471,-0.131,0.453
2002,9,0.812,0.271,0.735,0.464,0.56,0.415,0.441,0.875,-0.196,0.336,0.454
2002,10,0.445,0.349,0.643,0.631,0.779,0.523,0.033,0.958,-0.307,0.438,0.433
2002,11,0.202,0.803,0.758,1.494,0.846,0.408,0.473,0.937,0.165,0.279,0.626
2002,12,0.34,0.823,0.571,1.021,0.348,0.158,0.52,0.92,-0.061,0.425,0.497
2002,13,1.115,0.346,0.625,0.316,-0.215,0.368,0.443,0.853,0.412,0.167,0.425
2002,14,1.755,0.837,0.855,0.475,0.2,0.651,0.66,0.401,0.835,0.159,0.642
2002,15,2.014,1.189,0.95,0.902,0.077,0.678,0.689,-0.038,0.482,-0.197,0.599
2002,16,1.81,0.882,1.151,0.89,1.46,0.528,0.556,0.488,-0.071,-0.431,0.653
2002,17,0.605,-0.373,0.953,-0.05,1.486,0.55,0.762,0.366,0.173,0.116,0.458
2002,18,-0.38,-0.782,0.316,-1.53,0.273,-0.076,0.072,0.204,-0.078,0.739,-0.085
2002,19,0.127,-0.743,0.497,-0.841,-0.802,0.192,0.547,-0.722,-0.495,-0.33,-0.274
2002,20,-0.776,-0.878,-0.406,-0.21,-0.993,-0.592,0.112,-0.914,-0.997,-0.731,-0.639
2002,21,-0.537,-0.848,0.293,0.342,-1.155,-0.648,-0.001,-0.535,-0.91,-0.221,-0.426
2002,22,-1.185,-1.708,-0.261,-0.398,-0.314,-0.325,0.215,-0.401,-0.343,-0.121,-0.43
2002,23,-1.939,-1.933,-1.426,-0.438,-0.613,-0.286,0.196,0.138,-0.334,0.095,-0.552
2002,24,-1.447,-2.456,-0.921,-1.132,-0.64,-0.85,-0.616,0.293,-0.87,0.635,-0.71
2002,25,-0.676,-1.836,-0.289,-0.264,-0.333,-0.664,-0.262,-0.357,-1.502,0.072,-0.589
2002,26,0.004,-1.574,-0.17,-0.6,0.085,-0.118,0.077,-0.097,-0.638,0.505,-0.222
2002,27,0.328,-0.873,-0.219,-0.655,-0.152,-0.259,-0.082,-0.171,-0.801,0.327,-0.253
2002,28,0.526,-0.098,0.395,0.047,-0.553,-0.188,0.233,-0.256,-0.752,0.537,-0.032
2002,29,0.413,0.299,0.498,0.075,0.216,-0.039,-0.115,0.146,-0.65,0.568,0.117
2002,30,-0.53,0.219,0.014,-0.171,0.097,0.055,0.031,0.386,-0.201,0.915,0.107
2002,31,-2.866,-1.37,-1.884,-1.506,-1.592,-1.009,-0.816,-0.743,-0.897,-0.235,-1.208
2002,32,-2.608,-1.75,-1.578,-1.656,-0.891,-0.888,-0.773,-0.256,-0.868,-0.09,-1.044
2002,33,-1.52,-1.37,-0.853,-1.238,-0.704,-0.58,-0.736,-0.511,-0.727,-0.1,-0.789
2002,34,-0.841,-0.852,-0.425,-1.198,0.051,-0.206,-0.69,0.19,-0.395,0.153,-0.388
2002,35,-1.171,-1.049,-0.623,-0.852,-0.214,0.047,-0.536,0.293,-0.169,0.122,-0.365
2002,36,-1.186,-1.793,-0.492,-1.07,-0.145,0.073,-0.421,0.306,0.022,0.41,-0.356
2003,1,-1.713,-1.183,-1,-1.017,-0.6,-0.154,-0.427,-0.362,-0.307,-0.32,-0.654
2003,2,-0.305,-0.412,0.328,-0.478,0.287,0.082,-0.244,-0.139,-0.185,-0.735,-0.193
2003,3,-0.209,0.176,-0.058,-0.504,0.393,-0.041,-0.416,0.152,-0.133,-0.34,-0.107
2003,4,-0.634,-0.483,-0.392,-0.56,-0.174,-0.269,-0.408,-0.028,-0.146,-0.221,-0.311
2003,5,-0.177,-0.016,-0.112,-0.353,0.068,-0.145,-0.423,0.222,0.015,0.142,-0.07
2003,6,-0.133,-0.351,-0.093,-0.502,0.052,-0.128,-0.178,-0.081,-0.312,-0.124,-0.181
2003,7,-0.505,-1.299,-0.575,-2.171,-0.328,-0.307,-0.823,-0.329,-0.362,-0.363,-0.678
2003,8,-0.281,-1.018,-0.348,-2.253,0.018,-0.078,-1.028,-0.013,-0.237,-0.43,-0.553
2003,9,0.317,-0.993,0.037,-1.629,0.227,0.156,-0.548,-0.135,-0.017,-0.599,-0.318
2003,10,0.512,-0.878,-0.024,-1.516,0.099,0.121,-0.378,-0.219,-0.152,-0.334,-0.28
2003,11,-0.02,-0.771,-0.369,-1.124,-0.313,-0.227,-0.381,-0.42,-0.066,-0.284,-0.387
2003,12,0.144,-0.708,-0.227,-0.91,0.195,0.377,-0.003,0.18,0.568,-0.024,-0.011
2003,13,0.586,-0.608,0.089,-0.782,0.592,1.104,0.264,0.675,0.985,0.093,0.322
2003,14,0.941,-0.628,0.387,-0.863,0.579,0.573,-0.343,0.287,0.901,0.424,0.233
2003,15,1.314,-0.606,0.766,-0.596,-0.021,0.176,-0.403,-0.477,0.065,-0.137,-0.036
2003,16,1.273,-0.332,0.383,-0.76,-0.41,-0.298,-0.559,-0.786,-0.591,-0.888,-0.368
2003,17,1.906,0.689,0.462,0.32,-0.341,-0.016,0.249,-1.032,-0.119,-1.139,0.001
2003,18,1.614,-0.061,-0.486,-0.763,-0.935,-0.463,-0.205,-1.249,-0.183,-0.946,-0.431
2003,19,0.711,-0.722,-1.06,-1.266,-0.934,-0.403,-1.121,-0.208,0.136,0.058,-0.478
2003,20,-0.582,-1.446,-1.61,-1.595,-1.138,-0.489,-1.837,0.214,0.233,0.79,-0.681
2003,21,-1.712,-2.296,-2.259,-2.145,-1.005,-0.588,-1.76,0.376,0.257,0.766,-0.915
2003,22,-1.847,-2.367,-2.269,-1.753,-0.263,-0.409,-0.842,0.527,0.347,0.507,-0.699
2003,23,-0.998,-2.512,-1.997,-2.013,-0.857,-0.788,-0.466,0.296,-0.107,0.246,-0.81
2003,24,-0.65,-2.422,-1.181,-1.187,-0.097,0.095,0.224,0.416,0.347,0.377,-0.307
2003,25,-0.182,-1.792,-0.752,-1.093,0.728,0.806,0.769,0.377,0.749,-0.143,0.02
2003,26,-0.938,-2.232,-1.246,-0.734,0.213,0.871,0.902,0.395,0.717,-0.064,-0.106
2003,27,-0.405,-1.254,-1,-1.471,-0.007,0.189,-0.132,0.302,0.066,0.045,-0.314
2003,28,-0.116,-1.271,-0.868,-1.515,0.006,-0.364,-0.809,0.373,-0.222,0.092,-0.433
2003,29,0.014,-0.783,-0.465,-1.064,-0.082,-0.17,-0.418,0.298,-0.247,0.027,-0.271
2003,30,-0.008,-0.283,-0.58,-0.869,-0.13,-0.225,-0.307,-0.043,-0.637,-0.45,-0.361
2003,31,0.303,0.186,0.005,-0.264,0.226,0.236,0.243,0.284,0.012,-0.245,0.09
2003,32,0.501,0.17,0.236,-0.519,0.376,0.45,0.408,0.289,0.41,-0.19,0.207
2003,33,0.488,0.329,0.355,-0.223,0.743,0.358,0.269,0.226,0.386,-0.066,0.277
2003,34,0.455,0.076,0.347,-0.268,0.687,0.255,0.019,0.024,0.343,-0.181,0.163
2003,35,0.906,0.856,0.332,-0.411,0.132,0.404,-0.181,-0.199,0.28,-0.281,0.135
2003,36,0.342,0.056,-0.043,-1.064,-0.332,-0.039,-0.488,-0.244,-0.326,-0.312,-0.274
2004,1,0.683,0.657,0.636,-0.234,-0.028,0.354,-0.147,0.02,0.013,0.078,0.162
2004,2,0.063,0.343,-0.139,-1.526,-0.331,-0.071,-0.409,-0.161,0.08,-0.074,-0.232
2004,3,0.254,0.476,-0.251,-1.479,-0.262,-0.09,-0.217,-0.297,0.014,-0.259,-0.231
