 region     1        2        3        4        5        6        7        8        9       10       all
 198307 1  -2.079   -3.164   -1.155   -2.038   -0.942   -1.296   -2.639   -0.899   -1.657    0.205   -1.508
 198307 2  -2.196   -3.435   -1.056   -2.083   -1.175   -1.387   -1.453   -0.282   -1.050    0.523   -1.251
 198307 3  -2.286   -2.103   -1.054   -1.761   -0.510   -0.367   -0.911    0.227    0.213    1.002   -0.630
 198308 1  -1.465   -1.505   -0.617   -1.074   -0.025    0.100   -0.726    0.446    0.316    0.991   -0.265
 198308 2  -0.723    0.194   -0.515   -0.544   -0.001   -0.780   -1.130   -0.113   -0.663    0.111   -0.415
 198308 3  -0.483   -0.878   -1.193   -1.329   -0.299   -0.711   -0.851    0.086   -0.457    0.091   -0.566
 198309 1   0.616   -0.553    0.761   -0.210    0.366    0.293   -0.499    0.558    0.501    0.455    0.230
 198309 2   0.372   -1.217    0.704   -0.427    0.514    0.195   -0.355    0.437    0.583    0.638    0.172
 198309 3   0.205   -1.179    0.177   -1.095    0.912    0.336   -0.344    0.898    1.109    0.836    0.246
 198310 1  -1.208   -1.055   -0.447   -0.763    0.190   -0.049   -0.237    0.548    0.601    0.796   -0.076
 198310 2  -1.275   -0.560   -0.293   -1.136   -0.011   -0.106   -0.293    0.645    0.541    0.711   -0.103
 198310 3  -1.413   -0.984   -0.301   -0.868   -0.616    0.159   -0.443    0.904    1.019    0.801   -0.081
 198311 1  -0.544   -0.842    0.224   -0.451   -0.118    0.339   -0.197    0.432    0.440    0.350    0.002
 198311 2  -0.943   -0.916   -1.084   -0.527   -1.744   -0.228   -0.373   -0.685   -0.053   -0.466   -0.673
 198311 3  -1.951   -0.903   -2.129   -1.159   -1.934   -1.084   -0.438   -0.836   -0.570   -0.957   -1.141
 198312 1  -1.311   -0.723   -1.171   -1.118   -1.210   -0.652   -0.639   -1.157   -0.573   -1.292   -0.978
 198312 2  -0.879   -1.465   -0.867   -1.895   -0.717   -0.670   -0.740   -0.826   -0.323   -0.818   -0.894
 198312 3  -0.642   -1.007   -1.126   -1.490   -1.332   -0.613   -1.039   -0.979   -0.356   -0.612   -0.909
 198401 1  -0.159   -0.527   -1.103   -1.210   -0.473   -0.701   -0.972   -0.484   -0.941   -0.874   -0.761
 198401 2  -1.631   -0.544   -3.029   -0.888   -2.443   -1.029   -0.293   -1.801   -1.048   -1.137   -1.355
 198401 3  -1.079   -0.812   -1.871   -1.542   -2.083   -0.925   -0.441   -1.722   -0.598   -0.598   -1.143
 198402 1  -0.546   -0.516   -1.068   -1.480   -2.024   -0.461   -0.127   -1.238   -0.476   -0.629   -0.857
 198402 2  -0.806   -0.874   -1.827   -2.169   -1.992   -1.047   -0.673   -1.009   -0.499   -0.462   -1.107
 198402 3  -1.207   -1.114   -2.341   -1.948   -2.413   -1.121   -0.916   -1.371   -0.566   -0.484   -1.309
 198403 1  -0.872   -0.974   -2.083   -1.225   -2.417   -1.547   -0.612   -2.031   -1.057   -1.251   -1.409
 198403 2  -0.985   -1.312   -2.132   -2.027   -2.156   -1.400   -0.858   -1.594   -0.955   -0.461   -1.356
 198403 3  -0.856   -1.594   -2.031   -2.134   -1.880   -1.549   -0.978   -0.360   -1.247    0.120   -1.192
 198404 1   0.883   -1.456    0.461   -1.580   -1.035   -0.443   -0.604   -0.711   -0.890    0.029   -0.554
 198404 2   0.206   -1.259   -1.129   -1.635   -1.340   -0.894   -0.939   -0.867   -1.266   -0.519   -0.976
 198404 3  -0.586   -1.523   -1.616   -1.104   -0.680   -1.034   -0.833   -1.531   -1.209   -1.421   -1.156
 198405 1   0.162   -0.578   -1.182   -0.764   -1.008   -0.556   -0.585   -0.990   -1.081   -1.060   -0.797
 198405 2  -0.226   -1.286   -1.289   -1.196    0.303   -0.514   -0.718   -0.515   -0.314   -0.657   -0.619
 198405 3   0.815    0.081   -0.692   -1.203    0.164   -1.096   -0.925   -0.715   -1.227   -0.641   -0.597
 198406 1   0.642    1.174    0.319   -0.343    0.225   -0.533   -0.815    0.125   -0.450   -0.256   -0.049
 198406 2   0.269    1.018   -0.254    0.389   -0.768   -0.281   -0.000    0.278   -0.226    0.005    0.021
 198406 3  -0.065    1.212   -0.389   -0.491    0.014   -0.104   -0.208    0.400   -0.140   -1.066   -0.117
 198407 1   0.107    0.578   -0.074   -0.460    1.091    0.704   -0.050    0.369    0.441   -0.799    0.173
 198407 2  -0.272    0.948   -0.106    0.545    0.628    0.351    0.739    0.230    0.220    0.278    0.367
 198407 3   0.812    2.776    0.940    1.792    0.465    0.462    0.617    0.262    0.032    0.352    0.779
 198408 1   1.814    2.505    1.727    2.075   -0.511   -0.212    0.249   -0.099   -0.421   -0.215    0.563
 198408 2   1.707    1.889    2.093    1.684    0.527    0.053    0.454   -0.167   -0.421   -0.777    0.578
 198408 3  -0.872   -0.497    0.359    0.080   -0.741   -0.340    0.094   -0.971   -1.028   -0.898   -0.506
 198409 1  -1.955   -1.181   -0.844   -0.926    0.008   -0.473   -0.268   -0.480   -0.342   -0.581   -0.646
 198409 2  -1.260   -0.728   -0.583   -0.695   -0.518   -0.585   -0.225   -0.504    0.232    0.163   -0.415
 198409 3  -1.081    0.247   -0.419   -0.387    0.146   -0.422    0.106    0.107    0.400    0.340   -0.046
 198410 1  -2.563   -1.224   -1.070   -0.738   -0.444   -0.769   -1.004    0.168   -0.428    0.220   -0.698
 198410 2  -1.796   -0.993   -0.625   -1.380   -0.113   -1.199   -1.234    0.020   -0.721    0.093   -0.741
 198410 3  -2.421   -1.226   -1.488   -1.164   -0.678   -0.913   -1.073   -0.378   -0.750   -0.277   -0.968
 198411 1  -2.210   -1.434   -1.400   -1.391   -0.144   -0.450   -1.274   -0.266   -0.731   -0.427   -0.913
 198411 2  -2.005   -1.090   -0.960   -1.170   -0.172   -0.482   -1.004   -0.080   -0.467   -0.250   -0.711
 198411 3  -2.106   -1.672   -0.756   -1.487   -0.309   -0.439   -1.087   -0.438   -0.551   -0.739   -0.908
 198412 1  -1.094   -0.930   -0.148   -1.158    0.029   -0.227   -0.869   -0.758   -0.737   -0.686   -0.659
 198412 2  -1.333   -1.556   -1.076   -1.911   -0.502   -0.352   -0.653   -0.125   -0.305   -0.089   -0.728
 198412 3  -2.180   -0.899   -2.256   -1.391   -1.982   -1.062   -0.684   -1.256   -0.721   -0.583   -1.244
